Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2181307879,741,232,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,155
2181307880,1011,114,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,72
2181307881,684,305,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,207
2181307882,647,387,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,250
2181307883,800,432,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,317
2181307884,933,371,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,257
2181307885,609,318,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,207
2181307886,818,469,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,332
2181307887,1007,611,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,416
2181307888,829,529,CITY OF BOULDER BALLOT ISSUE 2N,Yes,,374
2181007800,427,230,CITY OF BOULDER BALLOT ISSUE 2N,No,,91
2181007801,640,209,CITY OF BOULDER BALLOT ISSUE 2N,No,,63
2181007802,441,140,CITY OF BOULDER BALLOT ISSUE 2N,No,,36
2181007804,363,201,CITY OF BOULDER BALLOT ISSUE 2N,No,,66
2181007806,1229,592,CITY OF BOULDER BALLOT ISSUE 2N,No,,179
2181007807,1105,646,CITY OF BOULDER BALLOT ISSUE 2N,No,,137
2181007808,1975,816,CITY OF BOULDER BALLOT ISSUE 2N,No,,172
2181007809,1031,612,CITY OF BOULDER BALLOT ISSUE 2N,No,,131
2181007810,911,503,CITY OF BOULDER BALLOT ISSUE 2N,No,,130
2181007811,765,400,CITY OF BOULDER BALLOT ISSUE 2N,No,,131
2181007812,698,338,CITY OF BOULDER BALLOT ISSUE 2N,No,,83
2181007813,413,164,CITY OF BOULDER BALLOT ISSUE 2N,No,,43
2181007814,1077,550,CITY OF BOULDER BALLOT ISSUE 2N,No,,129
2181007815,832,289,CITY OF BOULDER BALLOT ISSUE 2N,No,,67
2181007816,1112,489,CITY OF BOULDER BALLOT ISSUE 2N,No,,137
2181007817,810,517,CITY OF BOULDER BALLOT ISSUE 2N,No,,170
2181007818,1050,602,CITY OF BOULDER BALLOT ISSUE 2N,No,,151
2181007819,901,504,CITY OF BOULDER BALLOT ISSUE 2N,No,,118
2181007820,686,408,CITY OF BOULDER BALLOT ISSUE 2N,No,,90
2181007821,1085,496,CITY OF BOULDER BALLOT ISSUE 2N,No,,104
2181007822,978,304,CITY OF BOULDER BALLOT ISSUE 2N,No,,84
2181007823,1887,596,CITY OF BOULDER BALLOT ISSUE 2N,No,,154
2181007824,1085,536,CITY OF BOULDER BALLOT ISSUE 2N,No,,121
2181007825,633,371,CITY OF BOULDER BALLOT ISSUE 2N,No,,81
2181007826,825,460,CITY OF BOULDER BALLOT ISSUE 2N,No,,110
2181007827,910,388,CITY OF BOULDER BALLOT ISSUE 2N,No,,81
2181007828,704,267,CITY OF BOULDER BALLOT ISSUE 2N,No,,64
2181007829,794,249,CITY OF BOULDER BALLOT ISSUE 2N,No,,56
2181007830,775,176,CITY OF BOULDER BALLOT ISSUE 2N,No,,39
2181007831,848,232,CITY OF BOULDER BALLOT ISSUE 2N,No,,45
2181007832,331,142,CITY OF BOULDER BALLOT ISSUE 2N,No,,42
2181007833,785,140,CITY OF BOULDER BALLOT ISSUE 2N,No,,40
2181007834,1422,141,CITY OF BOULDER BALLOT ISSUE 2N,No,,39
2181007835,721,129,CITY OF BOULDER BALLOT ISSUE 2N,No,,29
2181007836,528,194,CITY OF BOULDER BALLOT ISSUE 2N,No,,51
2181007837,937,212,CITY OF BOULDER BALLOT ISSUE 2N,No,,51
2181007838,472,107,CITY OF BOULDER BALLOT ISSUE 2N,No,,18
2181007839,635,386,CITY OF BOULDER BALLOT ISSUE 2N,No,,87
2181007840,597,299,CITY OF BOULDER BALLOT ISSUE 2N,No,,94
2181007841,664,352,CITY OF BOULDER BALLOT ISSUE 2N,No,,116
2181007842,1012,622,CITY OF BOULDER BALLOT ISSUE 2N,No,,166
2181007843,1246,763,CITY OF BOULDER BALLOT ISSUE 2N,No,,232
2181007844,759,363,CITY OF BOULDER BALLOT ISSUE 2N,No,,122
2181007845,847,334,CITY OF BOULDER BALLOT ISSUE 2N,No,,84
2181007846,1321,324,CITY OF BOULDER BALLOT ISSUE 2N,No,,93
2181007847,773,139,CITY OF BOULDER BALLOT ISSUE 2N,No,,34
2181007848,652,247,CITY OF BOULDER BALLOT ISSUE 2N,No,,60
2181007849,1090,101,CITY OF BOULDER BALLOT ISSUE 2N,No,,33
2181007850,664,426,CITY OF BOULDER BALLOT ISSUE 2N,No,,156
2181007851,1013,562,CITY OF BOULDER BALLOT ISSUE 2N,No,,124
2181007852,1081,494,CITY OF BOULDER BALLOT ISSUE 2N,No,,123
2181007853,790,269,CITY OF BOULDER BALLOT ISSUE 2N,No,,92
2181307854,992,353,CITY OF BOULDER BALLOT ISSUE 2N,No,,92
2181307855,864,332,CITY OF BOULDER BALLOT ISSUE 2N,No,,71
2181307856,597,306,CITY OF BOULDER BALLOT ISSUE 2N,No,,75
2181307857,873,470,CITY OF BOULDER BALLOT ISSUE 2N,No,,149
2181307858,931,548,CITY OF BOULDER BALLOT ISSUE 2N,No,,117
2181307859,858,508,CITY OF BOULDER BALLOT ISSUE 2N,No,,132
2181307860,651,417,CITY OF BOULDER BALLOT ISSUE 2N,No,,116
2181307861,624,353,CITY OF BOULDER BALLOT ISSUE 2N,No,,101
2181307862,669,382,CITY OF BOULDER BALLOT ISSUE 2N,No,,106
2181307863,795,487,CITY OF BOULDER BALLOT ISSUE 2N,No,,132
2181307864,661,419,CITY OF BOULDER BALLOT ISSUE 2N,No,,114
2181307865,676,289,CITY OF BOULDER BALLOT ISSUE 2N,No,,78
2181307866,854,442,CITY OF BOULDER BALLOT ISSUE 2N,No,,90
2181307867,812,368,CITY OF BOULDER BALLOT ISSUE 2N,No,,104
2181307868,884,599,CITY OF BOULDER BALLOT ISSUE 2N,No,,177
2181307869,598,334,CITY OF BOULDER BALLOT ISSUE 2N,No,,85
2181307870,756,258,CITY OF BOULDER BALLOT ISSUE 2N,No,,61
2181307871,797,377,CITY OF BOULDER BALLOT ISSUE 2N,No,,91
2181307872,909,155,CITY OF BOULDER BALLOT ISSUE 2N,No,,43
2181307873,486,296,CITY OF BOULDER BALLOT ISSUE 2N,No,,75
2181307874,1060,548,CITY OF BOULDER BALLOT ISSUE 2N,No,,153
2181307875,682,109,CITY OF BOULDER BALLOT ISSUE 2N,No,,37
2181307876,764,52,CITY OF BOULDER BALLOT ISSUE 2N,No,,13
2181307877,723,337,CITY OF BOULDER BALLOT ISSUE 2N,No,,97
2181307878,649,227,CITY OF BOULDER BALLOT ISSUE 2N,No,,53
2181307879,741,232,CITY OF BOULDER BALLOT ISSUE 2N,No,,50
2181307880,1011,114,CITY OF BOULDER BALLOT ISSUE 2N,No,,26
2181307881,684,305,CITY OF BOULDER BALLOT ISSUE 2N,No,,84
2181307882,647,387,CITY OF BOULDER BALLOT ISSUE 2N,No,,116
2181307883,800,432,CITY OF BOULDER BALLOT ISSUE 2N,No,,92
2181307884,933,371,CITY OF BOULDER BALLOT ISSUE 2N,No,,86
2181307885,609,318,CITY OF BOULDER BALLOT ISSUE 2N,No,,95
2181307886,818,469,CITY OF BOULDER BALLOT ISSUE 2N,No,,107
2181307887,1007,611,CITY OF BOULDER BALLOT ISSUE 2N,No,,173
2181307888,829,529,CITY OF BOULDER BALLOT ISSUE 2N,No,,140
2181007800,427,230,City of Boulder Ballot Question 2O,Yes,,171
2181007801,640,209,City of Boulder Ballot Question 2O,Yes,,148
2181007802,441,140,City of Boulder Ballot Question 2O,Yes,,107
2181007804,363,201,City of Boulder Ballot Question 2O,Yes,,164
2181007806,1229,592,City of Boulder Ballot Question 2O,Yes,,452
2181007807,1105,646,City of Boulder Ballot Question 2O,Yes,,530
2181007808,1975,816,City of Boulder Ballot Question 2O,Yes,,633
2181007809,1031,612,City of Boulder Ballot Question 2O,Yes,,487
2181007810,911,503,City of Boulder Ballot Question 2O,Yes,,390
2181007811,765,400,City of Boulder Ballot Question 2O,Yes,,310
2181007812,698,338,City of Boulder Ballot Question 2O,Yes,,263
2181007813,413,164,City of Boulder Ballot Question 2O,Yes,,132
2181007814,1077,550,City of Boulder Ballot Question 2O,Yes,,433
2181007815,832,289,City of Boulder Ballot Question 2O,Yes,,224
2181007816,1112,489,City of Boulder Ballot Question 2O,Yes,,381
2181007817,810,517,City of Boulder Ballot Question 2O,Yes,,402
2181007818,1050,602,City of Boulder Ballot Question 2O,Yes,,454
2181007819,901,504,City of Boulder Ballot Question 2O,Yes,,396
2181007820,686,408,City of Boulder Ballot Question 2O,Yes,,321
2181007821,1085,496,City of Boulder Ballot Question 2O,Yes,,387
2181007822,978,304,City of Boulder Ballot Question 2O,Yes,,213
2181007823,1887,596,City of Boulder Ballot Question 2O,Yes,,457
2181007824,1085,536,City of Boulder Ballot Question 2O,Yes,,405
2181007825,633,371,City of Boulder Ballot Question 2O,Yes,,313
2181007826,825,460,City of Boulder Ballot Question 2O,Yes,,382
2181007827,910,388,City of Boulder Ballot Question 2O,Yes,,310
2181007828,704,267,City of Boulder Ballot Question 2O,Yes,,206
2181007829,794,249,City of Boulder Ballot Question 2O,Yes,,181
2181007830,775,176,City of Boulder Ballot Question 2O,Yes,,124
2181007831,848,232,City of Boulder Ballot Question 2O,Yes,,163
2181007832,331,142,City of Boulder Ballot Question 2O,Yes,,115
2181007833,785,140,City of Boulder Ballot Question 2O,Yes,,97
2181007834,1422,141,City of Boulder Ballot Question 2O,Yes,,90
2181007835,721,129,City of Boulder Ballot Question 2O,Yes,,101
2181007836,528,194,City of Boulder Ballot Question 2O,Yes,,139
2181007837,937,212,City of Boulder Ballot Question 2O,Yes,,159
2181007838,472,107,City of Boulder Ballot Question 2O,Yes,,79
2181007839,635,386,City of Boulder Ballot Question 2O,Yes,,296
2181007840,597,299,City of Boulder Ballot Question 2O,Yes,,219
2181007841,664,352,City of Boulder Ballot Question 2O,Yes,,274
2181007842,1012,622,City of Boulder Ballot Question 2O,Yes,,497
2181007843,1246,763,City of Boulder Ballot Question 2O,Yes,,578
2181007844,759,363,City of Boulder Ballot Question 2O,Yes,,283
2181007845,847,334,City of Boulder Ballot Question 2O,Yes,,255
2181007846,1321,324,City of Boulder Ballot Question 2O,Yes,,218
2181007847,773,139,City of Boulder Ballot Question 2O,Yes,,103
2181007848,652,247,City of Boulder Ballot Question 2O,Yes,,188
2181007849,1090,101,City of Boulder Ballot Question 2O,Yes,,67
2181007850,664,426,City of Boulder Ballot Question 2O,Yes,,332
2181007851,1013,562,City of Boulder Ballot Question 2O,Yes,,394
2181007852,1081,494,City of Boulder Ballot Question 2O,Yes,,367
2181007853,790,269,City of Boulder Ballot Question 2O,Yes,,184
2181307854,992,353,City of Boulder Ballot Question 2O,Yes,,278
2181307855,864,332,City of Boulder Ballot Question 2O,Yes,,259
2181307856,597,306,City of Boulder Ballot Question 2O,Yes,,234
2181307857,873,470,City of Boulder Ballot Question 2O,Yes,,365
2181307858,931,548,City of Boulder Ballot Question 2O,Yes,,447
2181307859,858,508,City of Boulder Ballot Question 2O,Yes,,383
2181307860,651,417,City of Boulder Ballot Question 2O,Yes,,342
2181307861,624,353,City of Boulder Ballot Question 2O,Yes,,284
2181307862,669,382,City of Boulder Ballot Question 2O,Yes,,310
2181307863,795,487,City of Boulder Ballot Question 2O,Yes,,373
2181307864,661,419,City of Boulder Ballot Question 2O,Yes,,320
2181307865,676,289,City of Boulder Ballot Question 2O,Yes,,217
2181307866,854,442,City of Boulder Ballot Question 2O,Yes,,336
2181307867,812,368,City of Boulder Ballot Question 2O,Yes,,271
2181307868,884,599,City of Boulder Ballot Question 2O,Yes,,469
2181307869,598,334,City of Boulder Ballot Question 2O,Yes,,251
2181307870,756,258,City of Boulder Ballot Question 2O,Yes,,187
2181307871,797,377,City of Boulder Ballot Question 2O,Yes,,279
2181307872,909,155,City of Boulder Ballot Question 2O,Yes,,117
2181307873,486,296,City of Boulder Ballot Question 2O,Yes,,236
2181307874,1060,548,City of Boulder Ballot Question 2O,Yes,,420
2181307875,682,109,City of Boulder Ballot Question 2O,Yes,,72
2181307876,764,52,City of Boulder Ballot Question 2O,Yes,,36
2181307877,723,337,City of Boulder Ballot Question 2O,Yes,,262
2181307878,649,227,City of Boulder Ballot Question 2O,Yes,,179
2181307879,741,232,City of Boulder Ballot Question 2O,Yes,,175
2181307880,1011,114,City of Boulder Ballot Question 2O,Yes,,75
2181307881,684,305,City of Boulder Ballot Question 2O,Yes,,239
2181307882,647,387,City of Boulder Ballot Question 2O,Yes,,300
2181307883,800,432,City of Boulder Ballot Question 2O,Yes,,338
2181307884,933,371,City of Boulder Ballot Question 2O,Yes,,265
2181307885,609,318,City of Boulder Ballot Question 2O,Yes,,244
2181307886,818,469,City of Boulder Ballot Question 2O,Yes,,375
2181307887,1007,611,City of Boulder Ballot Question 2O,Yes,,472
2181307888,829,529,City of Boulder Ballot Question 2O,Yes,,439
2181007800,427,230,City of Boulder Ballot Question 2O,No,,52
2181007801,640,209,City of Boulder Ballot Question 2O,No,,45
2181007802,441,140,City of Boulder Ballot Question 2O,No,,25
2181007804,363,201,City of Boulder Ballot Question 2O,No,,27
2181007806,1229,592,City of Boulder Ballot Question 2O,No,,97
2181007807,1105,646,City of Boulder Ballot Question 2O,No,,79
2181007808,1975,816,City of Boulder Ballot Question 2O,No,,133
2181007809,1031,612,City of Boulder Ballot Question 2O,No,,79
2181007810,911,503,City of Boulder Ballot Question 2O,No,,81
2181007811,765,400,City of Boulder Ballot Question 2O,No,,66
2181007812,698,338,City of Boulder Ballot Question 2O,No,,49
2181007813,413,164,City of Boulder Ballot Question 2O,No,,23
2181007814,1077,550,City of Boulder Ballot Question 2O,No,,78
2181007815,832,289,City of Boulder Ballot Question 2O,No,,46
2181007816,1112,489,City of Boulder Ballot Question 2O,No,,74
2181007817,810,517,City of Boulder Ballot Question 2O,No,,86
2181007818,1050,602,City of Boulder Ballot Question 2O,No,,116
2181007819,901,504,City of Boulder Ballot Question 2O,No,,79
2181007820,686,408,City of Boulder Ballot Question 2O,No,,57
2181007821,1085,496,City of Boulder Ballot Question 2O,No,,73
2181007822,978,304,City of Boulder Ballot Question 2O,No,,64
2181007823,1887,596,City of Boulder Ballot Question 2O,No,,97
2181007824,1085,536,City of Boulder Ballot Question 2O,No,,83
2181007825,633,371,City of Boulder Ballot Question 2O,No,,40
2181007826,825,460,City of Boulder Ballot Question 2O,No,,49
2181007827,910,388,City of Boulder Ballot Question 2O,No,,47
2181007828,704,267,City of Boulder Ballot Question 2O,No,,46
2181007829,794,249,City of Boulder Ballot Question 2O,No,,55
2181007830,775,176,City of Boulder Ballot Question 2O,No,,28
2181007831,848,232,City of Boulder Ballot Question 2O,No,,32
2181007832,331,142,City of Boulder Ballot Question 2O,No,,19
2181007833,785,140,City of Boulder Ballot Question 2O,No,,25
2181007834,1422,141,City of Boulder Ballot Question 2O,No,,16
2181007835,721,129,City of Boulder Ballot Question 2O,No,,11
2181007836,528,194,City of Boulder Ballot Question 2O,No,,39
2181007837,937,212,City of Boulder Ballot Question 2O,No,,33
2181007838,472,107,City of Boulder Ballot Question 2O,No,,12
2181007839,635,386,City of Boulder Ballot Question 2O,No,,62
2181007840,597,299,City of Boulder Ballot Question 2O,No,,53
2181007841,664,352,City of Boulder Ballot Question 2O,No,,62
2181007842,1012,622,City of Boulder Ballot Question 2O,No,,91
2181007843,1246,763,City of Boulder Ballot Question 2O,No,,137
2181007844,759,363,City of Boulder Ballot Question 2O,No,,59
2181007845,847,334,City of Boulder Ballot Question 2O,No,,54
2181007846,1321,324,City of Boulder Ballot Question 2O,No,,77
2181007847,773,139,City of Boulder Ballot Question 2O,No,,19
2181007848,652,247,City of Boulder Ballot Question 2O,No,,46
2181007849,1090,101,City of Boulder Ballot Question 2O,No,,17
2181007850,664,426,City of Boulder Ballot Question 2O,No,,75
2181007851,1013,562,City of Boulder Ballot Question 2O,No,,114
2181007852,1081,494,City of Boulder Ballot Question 2O,No,,90
2181007853,790,269,City of Boulder Ballot Question 2O,No,,53
2181307854,992,353,City of Boulder Ballot Question 2O,No,,53
2181307855,864,332,City of Boulder Ballot Question 2O,No,,44
2181307856,597,306,City of Boulder Ballot Question 2O,No,,48
2181307857,873,470,City of Boulder Ballot Question 2O,No,,82
2181307858,931,548,City of Boulder Ballot Question 2O,No,,80
2181307859,858,508,City of Boulder Ballot Question 2O,No,,93
2181307860,651,417,City of Boulder Ballot Question 2O,No,,58
2181307861,624,353,City of Boulder Ballot Question 2O,No,,45
2181307862,669,382,City of Boulder Ballot Question 2O,No,,59
2181307863,795,487,City of Boulder Ballot Question 2O,No,,79
2181307864,661,419,City of Boulder Ballot Question 2O,No,,75
2181307865,676,289,City of Boulder Ballot Question 2O,No,,49
2181307866,854,442,City of Boulder Ballot Question 2O,No,,70
2181307867,812,368,City of Boulder Ballot Question 2O,No,,70
2181307868,884,599,City of Boulder Ballot Question 2O,No,,90
2181307869,598,334,City of Boulder Ballot Question 2O,No,,47
2181307870,756,258,City of Boulder Ballot Question 2O,No,,54
2181307871,797,377,City of Boulder Ballot Question 2O,No,,65
2181307872,909,155,City of Boulder Ballot Question 2O,No,,22
2181307873,486,296,City of Boulder Ballot Question 2O,No,,42
2181307874,1060,548,City of Boulder Ballot Question 2O,No,,86
2181307875,682,109,City of Boulder Ballot Question 2O,No,,20
2181307876,764,52,City of Boulder Ballot Question 2O,No,,7
2181307877,723,337,City of Boulder Ballot Question 2O,No,,51
2181307878,649,227,City of Boulder Ballot Question 2O,No,,28
2181307879,741,232,City of Boulder Ballot Question 2O,No,,34
2181307880,1011,114,City of Boulder Ballot Question 2O,No,,25
2181307881,684,305,City of Boulder Ballot Question 2O,No,,47
2181307882,647,387,City of Boulder Ballot Question 2O,No,,62
2181307883,800,432,City of Boulder Ballot Question 2O,No,,60
2181307884,933,371,City of Boulder Ballot Question 2O,No,,69
2181307885,609,318,City of Boulder Ballot Question 2O,No,,55
2181307886,818,469,City of Boulder Ballot Question 2O,No,,67
2181307887,1007,611,City of Boulder Ballot Question 2O,No,,109
2181307888,829,529,City of Boulder Ballot Question 2O,No,,69
2181007800,427,230,City of Boulder Ballot Question 2P,Yes,,65
2181007801,640,209,City of Boulder Ballot Question 2P,Yes,,61
2181007802,441,140,City of Boulder Ballot Question 2P,Yes,,57
2181007804,363,201,City of Boulder Ballot Question 2P,Yes,,66
2181007806,1229,592,City of Boulder Ballot Question 2P,Yes,,204
2181007807,1105,646,City of Boulder Ballot Question 2P,Yes,,274
2181007808,1975,816,City of Boulder Ballot Question 2P,Yes,,363
2181007809,1031,612,City of Boulder Ballot Question 2P,Yes,,262
2181007810,911,503,City of Boulder Ballot Question 2P,Yes,,192
2181007811,765,400,City of Boulder Ballot Question 2P,Yes,,137
2181007812,698,338,City of Boulder Ballot Question 2P,Yes,,129
2181007813,413,164,City of Boulder Ballot Question 2P,Yes,,75
2181007814,1077,550,City of Boulder Ballot Question 2P,Yes,,231
2181007815,832,289,City of Boulder Ballot Question 2P,Yes,,123
2181007816,1112,489,City of Boulder Ballot Question 2P,Yes,,185
2181007817,810,517,City of Boulder Ballot Question 2P,Yes,,198
2181007818,1050,602,City of Boulder Ballot Question 2P,Yes,,213
2181007819,901,504,City of Boulder Ballot Question 2P,Yes,,227
2181007820,686,408,City of Boulder Ballot Question 2P,Yes,,148
2181007821,1085,496,City of Boulder Ballot Question 2P,Yes,,223
2181007822,978,304,City of Boulder Ballot Question 2P,Yes,,117
2181007823,1887,596,City of Boulder Ballot Question 2P,Yes,,269
2181007824,1085,536,City of Boulder Ballot Question 2P,Yes,,217
2181007825,633,371,City of Boulder Ballot Question 2P,Yes,,138
2181007826,825,460,City of Boulder Ballot Question 2P,Yes,,179
2181007827,910,388,City of Boulder Ballot Question 2P,Yes,,165
2181007828,704,267,City of Boulder Ballot Question 2P,Yes,,124
2181007829,794,249,City of Boulder Ballot Question 2P,Yes,,128
2181007830,775,176,City of Boulder Ballot Question 2P,Yes,,85
2181007831,848,232,City of Boulder Ballot Question 2P,Yes,,98
2181007832,331,142,City of Boulder Ballot Question 2P,Yes,,47
2181007833,785,140,City of Boulder Ballot Question 2P,Yes,,60
2181007834,1422,141,City of Boulder Ballot Question 2P,Yes,,70
2181007835,721,129,City of Boulder Ballot Question 2P,Yes,,75
2181007836,528,194,City of Boulder Ballot Question 2P,Yes,,70
2181007837,937,212,City of Boulder Ballot Question 2P,Yes,,113
2181007838,472,107,City of Boulder Ballot Question 2P,Yes,,51
2181007839,635,386,City of Boulder Ballot Question 2P,Yes,,138
2181007840,597,299,City of Boulder Ballot Question 2P,Yes,,76
2181007841,664,352,City of Boulder Ballot Question 2P,Yes,,104
2181007842,1012,622,City of Boulder Ballot Question 2P,Yes,,205
2181007843,1246,763,City of Boulder Ballot Question 2P,Yes,,258
2181007844,759,363,City of Boulder Ballot Question 2P,Yes,,134
2181007845,847,334,City of Boulder Ballot Question 2P,Yes,,143
2181007846,1321,324,City of Boulder Ballot Question 2P,Yes,,147
2181007847,773,139,City of Boulder Ballot Question 2P,Yes,,70
2181007848,652,247,City of Boulder Ballot Question 2P,Yes,,103
2181007849,1090,101,City of Boulder Ballot Question 2P,Yes,,61
2181007850,664,426,City of Boulder Ballot Question 2P,Yes,,127
2181007851,1013,562,City of Boulder Ballot Question 2P,Yes,,209
2181007852,1081,494,City of Boulder Ballot Question 2P,Yes,,193
2181007853,790,269,City of Boulder Ballot Question 2P,Yes,,101
2181307854,992,353,City of Boulder Ballot Question 2P,Yes,,162
2181307855,864,332,City of Boulder Ballot Question 2P,Yes,,164
2181307856,597,306,City of Boulder Ballot Question 2P,Yes,,133
2181307857,873,470,City of Boulder Ballot Question 2P,Yes,,189
2181307858,931,548,City of Boulder Ballot Question 2P,Yes,,275
2181307859,858,508,City of Boulder Ballot Question 2P,Yes,,202
2181307860,651,417,City of Boulder Ballot Question 2P,Yes,,139
2181307861,624,353,City of Boulder Ballot Question 2P,Yes,,150
2181307862,669,382,City of Boulder Ballot Question 2P,Yes,,153
2181307863,795,487,City of Boulder Ballot Question 2P,Yes,,162
2181307864,661,419,City of Boulder Ballot Question 2P,Yes,,174
2181307865,676,289,City of Boulder Ballot Question 2P,Yes,,130
2181307866,854,442,City of Boulder Ballot Question 2P,Yes,,195
2181307867,812,368,City of Boulder Ballot Question 2P,Yes,,150
2181307868,884,599,City of Boulder Ballot Question 2P,Yes,,184
2181307869,598,334,City of Boulder Ballot Question 2P,Yes,,131
2181307870,756,258,City of Boulder Ballot Question 2P,Yes,,131
2181307871,797,377,City of Boulder Ballot Question 2P,Yes,,149
2181307872,909,155,City of Boulder Ballot Question 2P,Yes,,68
2181307873,486,296,City of Boulder Ballot Question 2P,Yes,,105
2181307874,1060,548,City of Boulder Ballot Question 2P,Yes,,167
2181307875,682,109,City of Boulder Ballot Question 2P,Yes,,32
2181307876,764,52,City of Boulder Ballot Question 2P,Yes,,27
2181307877,723,337,City of Boulder Ballot Question 2P,Yes,,123
2181307878,649,227,City of Boulder Ballot Question 2P,Yes,,101
2181307879,741,232,City of Boulder Ballot Question 2P,Yes,,108
2181307880,1011,114,City of Boulder Ballot Question 2P,Yes,,53
2181307881,684,305,City of Boulder Ballot Question 2P,Yes,,127
2181307882,647,387,City of Boulder Ballot Question 2P,Yes,,140
2181307883,800,432,City of Boulder Ballot Question 2P,Yes,,181
2181307884,933,371,City of Boulder Ballot Question 2P,Yes,,128
2181307885,609,318,City of Boulder Ballot Question 2P,Yes,,132
2181307886,818,469,City of Boulder Ballot Question 2P,Yes,,163
2181307887,1007,611,City of Boulder Ballot Question 2P,Yes,,232
2181307888,829,529,City of Boulder Ballot Question 2P,Yes,,166
2181007800,427,230,City of Boulder Ballot Question 2P,No,,151
2181007801,640,209,City of Boulder Ballot Question 2P,No,,126
2181007802,441,140,City of Boulder Ballot Question 2P,No,,68
2181007804,363,201,City of Boulder Ballot Question 2P,No,,121
2181007806,1229,592,City of Boulder Ballot Question 2P,No,,328
2181007807,1105,646,City of Boulder Ballot Question 2P,No,,319
2181007808,1975,816,City of Boulder Ballot Question 2P,No,,386
2181007809,1031,612,City of Boulder Ballot Question 2P,No,,302
2181007810,911,503,City of Boulder Ballot Question 2P,No,,264
2181007811,765,400,City of Boulder Ballot Question 2P,No,,226
2181007812,698,338,City of Boulder Ballot Question 2P,No,,180
2181007813,413,164,City of Boulder Ballot Question 2P,No,,78
2181007814,1077,550,City of Boulder Ballot Question 2P,No,,271
2181007815,832,289,City of Boulder Ballot Question 2P,No,,141
2181007816,1112,489,City of Boulder Ballot Question 2P,No,,248
2181007817,810,517,City of Boulder Ballot Question 2P,No,,290
2181007818,1050,602,City of Boulder Ballot Question 2P,No,,331
2181007819,901,504,City of Boulder Ballot Question 2P,No,,243
2181007820,686,408,City of Boulder Ballot Question 2P,No,,225
2181007821,1085,496,City of Boulder Ballot Question 2P,No,,217
2181007822,978,304,City of Boulder Ballot Question 2P,No,,149
2181007823,1887,596,City of Boulder Ballot Question 2P,No,,272
2181007824,1085,536,City of Boulder Ballot Question 2P,No,,247
2181007825,633,371,City of Boulder Ballot Question 2P,No,,204
2181007826,825,460,City of Boulder Ballot Question 2P,No,,244
2181007827,910,388,City of Boulder Ballot Question 2P,No,,176
2181007828,704,267,City of Boulder Ballot Question 2P,No,,119
2181007829,794,249,City of Boulder Ballot Question 2P,No,,101
2181007830,775,176,City of Boulder Ballot Question 2P,No,,68
2181007831,848,232,City of Boulder Ballot Question 2P,No,,94
2181007832,331,142,City of Boulder Ballot Question 2P,No,,85
2181007833,785,140,City of Boulder Ballot Question 2P,No,,62
2181007834,1422,141,City of Boulder Ballot Question 2P,No,,36
2181007835,721,129,City of Boulder Ballot Question 2P,No,,30
2181007836,528,194,City of Boulder Ballot Question 2P,No,,107
2181007837,937,212,City of Boulder Ballot Question 2P,No,,74
2181007838,472,107,City of Boulder Ballot Question 2P,No,,39
2181007839,635,386,City of Boulder Ballot Question 2P,No,,214
2181007840,597,299,City of Boulder Ballot Question 2P,No,,192
2181007841,664,352,City of Boulder Ballot Question 2P,No,,225
2181007842,1012,622,City of Boulder Ballot Question 2P,No,,367
2181007843,1246,763,City of Boulder Ballot Question 2P,No,,442
2181007844,759,363,City of Boulder Ballot Question 2P,No,,197
2181007845,847,334,City of Boulder Ballot Question 2P,No,,160
2181007846,1321,324,City of Boulder Ballot Question 2P,No,,128
2181007847,773,139,City of Boulder Ballot Question 2P,No,,51
2181007848,652,247,City of Boulder Ballot Question 2P,No,,123
2181007849,1090,101,City of Boulder Ballot Question 2P,No,,24
2181007850,664,426,City of Boulder Ballot Question 2P,No,,277
2181007851,1013,562,City of Boulder Ballot Question 2P,No,,299
2181007852,1081,494,City of Boulder Ballot Question 2P,No,,258
2181007853,790,269,City of Boulder Ballot Question 2P,No,,134
2181307854,992,353,City of Boulder Ballot Question 2P,No,,154
2181307855,864,332,City of Boulder Ballot Question 2P,No,,129
2181307856,597,306,City of Boulder Ballot Question 2P,No,,138
2181307857,873,470,City of Boulder Ballot Question 2P,No,,244
2181307858,931,548,City of Boulder Ballot Question 2P,No,,245
2181307859,858,508,City of Boulder Ballot Question 2P,No,,263
2181307860,651,417,City of Boulder Ballot Question 2P,No,,249
2181307861,624,353,City of Boulder Ballot Question 2P,No,,181
2181307862,669,382,City of Boulder Ballot Question 2P,No,,210
2181307863,795,487,City of Boulder Ballot Question 2P,No,,284
2181307864,661,419,City of Boulder Ballot Question 2P,No,,218
2181307865,676,289,City of Boulder Ballot Question 2P,No,,139
2181307866,854,442,City of Boulder Ballot Question 2P,No,,207
