election_year,election_date,election_type,data_source,jurisdiction_level,jurisdiction_name,precinct_id,precinct_name,contest,contest_type,candidate_or_option,party,votes,active_voters,ballots_cast
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District A (4 Years),candidate,Neil Fishman,,82,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Andrew Steffl,,23,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Alex Medler,,108,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Cynthia Nevison,,48,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District D (4 Years),candidate,Andrew Brandt,,79,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District D (4 Years),candidate,Lalenia Quinlan Aweida,,98,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Anil Kiran Pesaramelli,,32,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Stuart Lord,,54,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Jorge Chávez,,88,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Proposition HH (Statutory),measure,Yes,,150,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Proposition HH (Statutory),measure,No,,96,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Proposition II (Statutory),measure,Yes,,216,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Proposition II (Statutory),measure,No,,33,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder County Ballot Issue 1A,measure,Yes,,211,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder County Ballot Issue 1A,measure,No,,33,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder County Ballot Issue 1B,measure,Yes,,203,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder County Ballot Issue 1B,measure,No,,43,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior Ballot Question 301,measure,Yes,,106,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior Ballot Question 301,measure,No,,107,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Dalton Valette,,74,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Heather Cracraft,,87,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Ryan Hitchler,,62,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Claire Dixon,,98,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Ryan Welch,,68,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Jeff Chu,,90,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Sean Maday,,55,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Clint Folsom,,79,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Chris Hanson,,61,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Stephanie Schader,,67,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Town of Superior - Home Rule Charter Commission,candidate,Mike Foster,,83,1154.0,249
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District A (4 Years),candidate,Jason Unger,,288,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District A (4 Years),candidate,Neil Fishman,,150,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Andrew Steffl,,65,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Alex Medler,,220,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District C (4 Years),candidate,Cynthia Nevison,,164,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District D (4 Years),candidate,Andrew Brandt,,188,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District D (4 Years),candidate,Lalenia Quinlan Aweida,,252,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Anil Kiran Pesaramelli,,110,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Stuart Lord,,127,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Jorge Chávez,,209,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Proposition HH (Statutory),measure,Yes,,275,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Proposition HH (Statutory),measure,No,,324,1153.0,606
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207103,103,Proposition II (Statutory),measure,Yes,,471,1153.0,606
